cell_id,xml_type,subtype,backend,surface,reader_class,product_claim,status,reason,evidence_ref
TransferFunction/4:fallback:explicit:FrequencySeriesDict,TransferFunction,4,fallback,explicit,FrequencySeriesDict,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/4:fallback:explicit:FrequencySeriesMatrix,TransferFunction,4,fallback,explicit,FrequencySeriesMatrix,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/4:fallback:auto:TimeSeries,TransferFunction,4,fallback,auto,TimeSeries,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:fallback:auto:TimeSeriesDict,TransferFunction,4,fallback,auto,TimeSeriesDict,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:fallback:auto:TimeSeriesMatrix,TransferFunction,4,fallback,auto,TimeSeriesMatrix,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:fallback:auto:FrequencySeries,TransferFunction,4,fallback,auto,FrequencySeries,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/4:fallback:auto:FrequencySeriesDict,TransferFunction,4,fallback,auto,FrequencySeriesDict,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/4:fallback:auto:FrequencySeriesMatrix,TransferFunction,4,fallback,auto,FrequencySeriesMatrix,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:external:normalize:-,TransferFunction,5,external,normalize,-,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",verified,Installed dttxml normalization and decoded payload are covered by an existing verified fixture/test for this subtype.,tests/io/test_dttxml_issue726.py; tests/io/dttxml_audit/test_subtypes.py
TransferFunction/5:external:explicit:TimeSeries,TransferFunction,5,external,explicit,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:external:explicit:TimeSeriesDict,TransferFunction,5,external,explicit,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:external:explicit:TimeSeriesMatrix,TransferFunction,5,external,explicit,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:external:explicit:FrequencySeries,TransferFunction,5,external,explicit,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:external:explicit:FrequencySeriesDict,TransferFunction,5,external,explicit,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:external:explicit:FrequencySeriesMatrix,TransferFunction,5,external,explicit,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",verified,"This subtype/class/backend/surface has a positive integrated assertion for values, coordinates, pair direction, and applicable metadata.",tests/io/test_dttxml_issue726.py; tests/io/dttxml_audit/test_readers.py
TransferFunction/5:external:auto:TimeSeries,TransferFunction,5,external,auto,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:external:auto:TimeSeriesDict,TransferFunction,5,external,auto,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:external:auto:TimeSeriesMatrix,TransferFunction,5,external,auto,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:external:auto:FrequencySeries,TransferFunction,5,external,auto,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/5:external:auto:FrequencySeriesDict,TransferFunction,5,external,auto,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/5:external:auto:FrequencySeriesMatrix,TransferFunction,5,external,auto,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/5:native:normalize:-,TransferFunction,5,native,normalize,-,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",verified,Native normalized payload values and reader behavior are asserted by the integrated positive characterization.,tests/io/test_dttxml_issue726.py; tests/io/dttxml_audit/test_subtypes.py
TransferFunction/5:native:explicit:TimeSeries,TransferFunction,5,native,explicit,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:native:explicit:TimeSeriesDict,TransferFunction,5,native,explicit,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:native:explicit:TimeSeriesMatrix,TransferFunction,5,native,explicit,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:native:explicit:FrequencySeries,TransferFunction,5,native,explicit,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:native:explicit:FrequencySeriesDict,TransferFunction,5,native,explicit,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:native:explicit:FrequencySeriesMatrix,TransferFunction,5,native,explicit,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",verified,"This subtype/class/backend/surface has a positive integrated assertion for values, coordinates, pair direction, and applicable metadata.",tests/io/test_dttxml_issue726.py; tests/io/dttxml_audit/test_readers.py
TransferFunction/5:native:auto:TimeSeries,TransferFunction,5,native,auto,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:native:auto:TimeSeriesDict,TransferFunction,5,native,auto,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:native:auto:TimeSeriesMatrix,TransferFunction,5,native,auto,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:native:auto:FrequencySeries,TransferFunction,5,native,auto,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/5:native:auto:FrequencySeriesDict,TransferFunction,5,native,auto,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/5:native:auto:FrequencySeriesMatrix,TransferFunction,5,native,auto,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/5:fallback:normalize:-,TransferFunction,5,fallback,normalize,-,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype was not run through a reader in a clean no-dttxml process; only Spectrum/2 CSD has a verified frequency-product fallback probe.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:fallback:explicit:TimeSeries,TransferFunction,5,fallback,explicit,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:fallback:explicit:TimeSeriesDict,TransferFunction,5,fallback,explicit,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:fallback:explicit:TimeSeriesMatrix,TransferFunction,5,fallback,explicit,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:fallback:explicit:FrequencySeries,TransferFunction,5,fallback,explicit,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:fallback:explicit:FrequencySeriesDict,TransferFunction,5,fallback,explicit,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:fallback:explicit:FrequencySeriesMatrix,TransferFunction,5,fallback,explicit,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:fallback:auto:TimeSeries,TransferFunction,5,fallback,auto,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:fallback:auto:TimeSeriesDict,TransferFunction,5,fallback,auto,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:fallback:auto:TimeSeriesMatrix,TransferFunction,5,fallback,auto,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/5:fallback:auto:FrequencySeries,TransferFunction,5,fallback,auto,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:fallback:auto:FrequencySeriesDict,TransferFunction,5,fallback,auto,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/5:fallback:auto:FrequencySeriesMatrix,TransferFunction,5,fallback,auto,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:external:normalize:-,TransferFunction,6,external,normalize,-,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,observed,"Installed dttxml actual decode returns real-only float32 samples for mixed float64-frequency/complex64 data, losing phase; native parser preserves phase.",docs/plans/2026-09-25-diaggui-xml-product-audit.md#tf6-phase; gwexpy/io/dttxml_common.py::load_dttxml_products
TransferFunction/6:external:explicit:TimeSeries,TransferFunction,6,external,explicit,TimeSeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:external:explicit:TimeSeriesDict,TransferFunction,6,external,explicit,TimeSeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:external:explicit:TimeSeriesMatrix,TransferFunction,6,external,explicit,TimeSeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:external:explicit:FrequencySeries,TransferFunction,6,external,explicit,FrequencySeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:external:explicit:FrequencySeriesDict,TransferFunction,6,external,explicit,FrequencySeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:external:explicit:FrequencySeriesMatrix,TransferFunction,6,external,explicit,FrequencySeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:external:auto:TimeSeries,TransferFunction,6,external,auto,TimeSeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:external:auto:TimeSeriesDict,TransferFunction,6,external,auto,TimeSeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:external:auto:TimeSeriesMatrix,TransferFunction,6,external,auto,TimeSeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:external:auto:FrequencySeries,TransferFunction,6,external,auto,FrequencySeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/6:external:auto:FrequencySeriesDict,TransferFunction,6,external,auto,FrequencySeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/6:external:auto:FrequencySeriesMatrix,TransferFunction,6,external,auto,FrequencySeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/6:native:normalize:-,TransferFunction,6,native,normalize,-,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,observed,Native mixed-layout decoder preserves complex64 phase for the surveyed source-backed layout; coverage is limited to the observed serialization.,gwexpy/io/dttxml_common.py::load_dttxml_native; docs/plans/2026-09-25-diaggui-xml-product-audit.md#tf6-phase
TransferFunction/6:native:explicit:TimeSeries,TransferFunction,6,native,explicit,TimeSeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:native:explicit:TimeSeriesDict,TransferFunction,6,native,explicit,TimeSeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:native:explicit:TimeSeriesMatrix,TransferFunction,6,native,explicit,TimeSeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:native:explicit:FrequencySeries,TransferFunction,6,native,explicit,FrequencySeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:native:explicit:FrequencySeriesDict,TransferFunction,6,native,explicit,FrequencySeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:native:explicit:FrequencySeriesMatrix,TransferFunction,6,native,explicit,FrequencySeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:native:auto:TimeSeries,TransferFunction,6,native,auto,TimeSeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:native:auto:TimeSeriesDict,TransferFunction,6,native,auto,TimeSeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:native:auto:TimeSeriesMatrix,TransferFunction,6,native,auto,TimeSeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:native:auto:FrequencySeries,TransferFunction,6,native,auto,FrequencySeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/6:native:auto:FrequencySeriesDict,TransferFunction,6,native,auto,FrequencySeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/6:native:auto:FrequencySeriesMatrix,TransferFunction,6,native,auto,FrequencySeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/6:fallback:normalize:-,TransferFunction,6,fallback,normalize,-,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,This subtype was not run through a reader in a clean no-dttxml process; only Spectrum/2 CSD has a verified frequency-product fallback probe.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:fallback:explicit:TimeSeries,TransferFunction,6,fallback,explicit,TimeSeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:fallback:explicit:TimeSeriesDict,TransferFunction,6,fallback,explicit,TimeSeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:fallback:explicit:TimeSeriesMatrix,TransferFunction,6,fallback,explicit,TimeSeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:fallback:explicit:FrequencySeries,TransferFunction,6,fallback,explicit,FrequencySeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:fallback:explicit:FrequencySeriesDict,TransferFunction,6,fallback,explicit,FrequencySeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:fallback:explicit:FrequencySeriesMatrix,TransferFunction,6,fallback,explicit,FrequencySeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:fallback:auto:TimeSeries,TransferFunction,6,fallback,auto,TimeSeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:fallback:auto:TimeSeriesDict,TransferFunction,6,fallback,auto,TimeSeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:fallback:auto:TimeSeriesMatrix,TransferFunction,6,fallback,auto,TimeSeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/6:fallback:auto:FrequencySeries,TransferFunction,6,fallback,auto,FrequencySeries,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
